75		14.7		71.2		2026-03-25 03:15:05
76		14.2		72.4		2026-03-25 03:45:05
77		14.1		72.1		2026-03-25 04:15:05
78		14.4		72.9		2026-03-25 04:45:05
79		14.6		71.8		2026-03-25 05:15:05
80		14.3		72.2		2026-03-25 05:45:05
81		14.3		73.0		2026-03-25 06:15:05
82		14.7		72.9		2026-03-25 06:45:05
83		14.7		72.7		2026-03-25 07:15:05
84		14.8		70.6		2026-03-25 07:45:05
85		15.6		68.2		2026-03-25 08:15:05
86		17.7		61.4		2026-03-25 08:45:05
87		17.8		59.6		2026-03-25 09:15:05
88		17.9		59.3		2026-03-25 09:45:05
89		17.6		59.8		2026-03-25 10:15:05
90		19.9		55.0		2026-03-25 10:45:05
91		23.7		45.4		2026-03-25 11:15:05
92		24.4		41.5		2026-03-25 11:45:05
93		26.5		39.1		2026-03-25 12:15:05
94		26.3		38.2		2026-03-25 12:45:05
95		26.0		35.9		2026-03-25 13:15:05
96		25.3		35.1		2026-03-25 13:45:05
97		27.8		30.7		2026-03-25 14:15:05
98		29.2		28.6		2026-03-25 14:45:05
99		27.8		27.1		2026-03-25 15:15:05
100		30.0		24.8		2026-03-25 15:45:05
101		30.1		24.8		2026-03-25 16:15:05
102		28.4		26.1		2026-03-25 16:45:05
103		25.2		30.1		2026-03-25 17:15:05
104		24.8		30.6		2026-03-25 17:45:05
105		23.5		34.2		2026-03-25 18:15:05
106		21.9		37.3		2026-03-25 18:45:05
107		20.6		40.1		2026-03-25 19:15:05
108		19.6		41.2		2026-03-25 19:45:05
109		19.1		44.2		2026-03-25 20:15:05
110		18.7		46.1		2026-03-25 20:45:05
111		18.0		48.4		2026-03-25 21:15:05
112		17.3		51.0		2026-03-25 21:45:05
113		16.5		55.8		2026-03-25 22:15:05
114		16.8		54.5		2026-03-25 22:45:05
115		17.3		53.7		2026-03-25 23:15:05
116		17.1		53.0		2026-03-25 23:45:05
117		17.2		53.1		2026-03-26 00:15:05
118		17.4		52.5		2026-03-26 00:45:05
119		17.5		52.2		2026-03-26 01:15:05
120		17.2		53.0		2026-03-26 01:45:05
121		16.8		54.7		2026-03-26 02:15:05
122		16.1		54.8		2026-03-26 02:45:05
123		15.8		57.5		2026-03-26 03:15:05
124		16.1		55.3		2026-03-26 03:45:05
125		15.7		56.4		2026-03-26 04:15:05
126		15.4		57.1		2026-03-26 04:45:05
127		15.0		57.4		2026-03-26 05:15:05
128		14.6		58.1		2026-03-26 05:45:05
129		14.7		56.3		2026-03-26 06:15:05
130		14.7		56.5		2026-03-26 06:45:05
131		14.4		57.3		2026-03-26 07:15:05
132		14.8		57.2		2026-03-26 07:45:05
133		15.9		56.2		2026-03-26 08:15:05
134		18.7		46.7		2026-03-26 08:45:05
135		20.9		41.0		2026-03-26 09:15:05
136		21.4		39.6		2026-03-26 09:45:05
137		23.3		34.2		2026-03-26 10:15:05
138		25.4		30.2		2026-03-26 10:45:05
139		26.9		27.5		2026-03-26 11:15:05
140		27.0		26.2		2026-03-26 11:45:05
141		28.3		22.5		2026-03-26 12:15:05
142		29.7		21.3		2026-03-26 12:45:05
143		30.8		20.6		2026-03-26 13:15:05
144		31.6		17.3		2026-03-26 13:45:05
145		32.5		16.2		2026-03-26 14:15:05
146		32.6		16.2		2026-03-26 14:45:05
147		34.8		14.6		2026-03-26 15:15:05
148		33.3		15.5		2026-03-26 15:45:05
149		36.3		15.0		2026-03-26 16:15:05
150		37.0		13.7		2026-03-26 16:45:05
151		34.1		14.5		2026-03-26 17:15:05
152		28.0		19.5		2026-03-26 17:45:05
153		25.2		24.3		2026-03-26 18:15:05
154		23.9		24.7		2026-03-26 18:45:05
155		22.3		30.0		2026-03-26 19:15:05
156		21.4		31.9		2026-03-26 19:45:05
157		20.6		34.1		2026-03-26 20:15:05
158		20.3		33.4		2026-03-26 20:45:05
159		20.1		35.1		2026-03-26 21:15:05
160		19.7		36.3		2026-03-26 21:45:05
161		19.5		38.3		2026-03-26 22:15:05
162		19.1		39.2		2026-03-26 22:45:05
163		18.6		41.5		2026-03-26 23:15:05
164		18.1		43.1		2026-03-26 23:45:05
165		17.9		43.8		2026-03-27 00:15:05
166		17.5		45.0		2026-03-27 00:45:05
167		17.0		47.8		2026-03-27 01:15:05
168		15.8		52.8		2026-03-27 01:45:05
169		15.3		59.6		2026-03-27 02:15:05
170		15.1		63.1		2026-03-27 02:45:05
171		14.9		64.0		2026-03-27 03:15:05
172		14.7		64.8		2026-03-27 03:45:05
173		14.3		64.5		2026-03-27 04:15:05
174		14.0		66.4		2026-03-27 04:45:05
175		13.5		68.1		2026-03-27 05:15:05
176		13.2		68.2		2026-03-27 05:45:05
177		12.5		68.2		2026-03-27 06:15:05
178		12.5		69.7		2026-03-27 06:45:05
179		12.3		69.4		2026-03-27 07:15:05
180		13.0		69.7		2026-03-27 07:45:05
181		14.6		67.9		2026-03-27 08:15:05
182		18.4		54.7		2026-03-27 08:45:05
183		20.8		45.8		2026-03-27 09:15:05
184		21.6		37.1		2026-03-27 09:45:05
185		23.7		34.7		2026-03-27 10:15:05
186		25.3		31.2		2026-03-27 10:45:05
187		26.8		29.7		2026-03-27 11:15:05
188		27.7		26.5		2026-03-27 11:45:05
189		28.4		23.2		2026-03-27 12:15:05
190		29.8		22.6		2026-03-27 12:45:05
191		30.6		20.4		2026-03-27 13:15:05
192		31.6		21.5		2026-03-27 13:45:05
193		31.8		20.0		2026-03-27 14:15:05
194		33.2		17.8		2026-03-27 14:45:05
195		35.4		15.8		2026-03-27 15:15:05
196		32.9		18.7		2026-03-27 15:45:05
197		35.2		15.4		2026-03-27 16:15:05
198		36.5		13.7		2026-03-27 16:45:05
199		33.1		16.5		2026-03-27 17:15:05
200		27.1		20.5		2026-03-27 17:45:05
201		25.4		24.3		2026-03-27 18:15:05
202		23.8		27.3		2026-03-27 18:45:05
203		22.5		28.5		2026-03-27 19:15:05
204		21.4		32.1		2026-03-27 19:45:05
205		20.8		32.9		2026-03-27 20:15:05
206		20.4		33.7		2026-03-27 20:45:05
207		20.1		34.9		2026-03-27 21:15:05
208		19.6		38.2		2026-03-27 21:45:05
209		19.0		41.5		2026-03-27 22:15:05
210		18.7		41.6		2026-03-27 22:45:05
211		18.1		43.4		2026-03-27 23:15:05
212		18.1		42.7		2026-03-27 23:45:05
213		17.8		43.7		2026-03-28 00:15:05
214		17.6		43.8		2026-03-28 00:45:05
215		17.6		44.4		2026-03-28 01:15:05
216		17.2		46.2		2026-03-28 01:45:05
217		16.8		47.9		2026-03-28 02:15:05
218		16.5		49.6		2026-03-28 02:45:05
219		16.3		49.4		2026-03-28 03:15:05
220		16.1		49.7		2026-03-28 03:45:05
221		16.1		50.6		2026-03-28 04:15:05
222		15.6		54.3		2026-03-28 04:45:05
223		15.0		56.7		2026-03-28 05:15:05
224		14.2		59.6		2026-03-28 05:45:05
225		13.7		61.1		2026-03-28 06:15:05
226		13.3		64.3		2026-03-28 06:45:05
227		13.1		68.3		2026-03-28 07:15:05
228		13.7		68.8		2026-03-28 07:45:05
229		15.0		68.6		2026-03-28 08:15:05
230		17.8		59.4		2026-03-28 08:45:05
231		20.4		49.6		2026-03-28 09:15:05
232		22.0		44.1		2026-03-28 09:45:05
233		23.8		39.0		2026-03-28 10:15:05
234		25.4		37.9		2026-03-28 10:45:05
235		26.8		33.6		2026-03-28 11:15:05
236		27.8		31.2		2026-03-28 11:45:05
237		28.8		26.4		2026-03-28 12:15:05
238		29.8		23.6		2026-03-28 12:45:05
239		30.8		24.3		2026-03-28 13:15:05
240		31.8		21.6		2026-03-28 13:45:05
241		32.8		20.8		2026-03-28 14:15:05
242		34.4		18.2		2026-03-28 14:45:05
243		33.9		18.0		2026-03-28 15:15:05
244		32.3		19.0		2026-03-28 15:45:05
245		35.0		17.3		2026-03-28 16:15:05
246		34.5		17.5		2026-03-28 16:45:05
247		29.2		22.9		2026-03-28 17:15:05
248		26.3		25.8		2026-03-28 17:45:05
249		24.8		28.4		2026-03-28 18:15:05
250		23.6		30.4		2026-03-28 18:45:05
251		22.4		33.0		2026-03-28 19:15:05
252		21.5		34.2		2026-03-28 19:45:05
253		20.8		37.1		2026-03-28 20:15:05
254		20.5		38.3		2026-03-28 20:45:05
255		20.1		41.4		2026-03-28 21:15:05
256		19.7		44.3		2026-03-28 21:45:05
257		19.4		43.1		2026-03-28 22:15:05
258		19.1		43.1		2026-03-28 22:45:05
259		18.8		45.4		2026-03-28 23:15:05
260		19.1		45.4		2026-03-28 23:45:05
261		17.7		56.6		2026-03-29 00:15:05
262		17.8		56.5		2026-03-29 00:45:05
263		17.6		61.3		2026-03-29 01:15:05
264		15.1		72.0		2026-03-29 01:45:05
265		14.0		81.2		2026-03-29 02:15:05
266		13.4		81.5		2026-03-29 02:45:05
267		13.6		81.6		2026-03-29 03:15:05
268		13.2		83.7		2026-03-29 03:45:05
269		13.0		82.8		2026-03-29 04:15:05
270		12.9		83.8		2026-03-29 04:45:05
271		13.3		85.0		2026-03-29 05:15:05
272		13.3		84.1		2026-03-29 05:45:05
273		13.3		83.5		2026-03-29 06:15:05
274		13.0		82.0		2026-03-29 06:45:05
275		12.7		84.7		2026-03-29 07:15:05
276		13.4		81.3		2026-03-29 07:45:05
277		13.8		81.3		2026-03-29 08:15:05
278		13.5		81.3		2026-03-29 08:45:05
279		14.0		78.7		2026-03-29 09:15:05
280		14.8		72.8		2026-03-29 09:45:05
281		18.6		58.4		2026-03-29 10:15:05
282		19.0		55.7		2026-03-29 10:45:05
283		20.2		51.4		2026-03-29 11:15:05
284		20.7		48.9		2026-03-29 11:45:05
285		22.4		43.5		2026-03-29 12:15:05
286		23.0		41.0		2026-03-29 12:45:05
287		24.9		36.4		2026-03-29 13:15:05
288		26.2		34.7		2026-03-29 13:45:05
289		25.8		32.6		2026-03-29 14:15:05
290		23.4		37.7		2026-03-29 14:45:05
291		21.7		39.8		2026-03-29 15:15:05
292		22.3		38.8		2026-03-29 15:45:05
293		20.7		41.2		2026-03-29 16:15:05
294		18.4		54.2		2026-03-29 16:45:05
295		16.6		69.2		2026-03-29 17:15:05
296		15.9		70.6		2026-03-29 17:45:05
297		16.5		65.5		2026-03-29 18:15:05
298		16.2		67.9		2026-03-29 18:45:05
299		15.8		69.2		2026-03-29 19:15:05
300		15.4		68.1		2026-03-29 19:45:05
301		14.6		68.9		2026-03-29 20:15:05
302		14.2		70.9		2026-03-29 20:45:05
303		14.2		67.6		2026-03-29 21:15:05
304		14.5		65.3		2026-03-29 21:45:05
305		14.5		63.1		2026-03-29 22:15:05
306		14.6		63.5		2026-03-29 22:45:05
307		14.2		63.1		2026-03-29 23:15:05
308		14.1		63.6		2026-03-29 23:45:05
309		14.0		63.3		2026-03-30 00:15:05
310		13.9		62.9		2026-03-30 00:45:05
311		13.9		65.0		2026-03-30 01:15:05
312		13.4		68.0		2026-03-30 01:45:05
313		13.1		69.0		2026-03-30 02:15:05
314		13.2		67.4		2026-03-30 02:45:05
315		13.1		67.3		2026-03-30 03:15:05
316		12.6		70.8		2026-03-30 03:45:05
317		12.4		71.2		2026-03-30 04:15:05
318		11.8		74.3		2026-03-30 04:45:05
319		11.5		76.0		2026-03-30 05:15:05
320		11.3		76.5		2026-03-30 05:45:05
321		11.5		76.0		2026-03-30 06:15:05
322		11.4		75.5		2026-03-30 06:45:05
323		11.5		76.1		2026-03-30 07:15:05
324		11.5		77.2		2026-03-30 07:45:05
325		12.8		74.6		2026-03-30 08:15:05
326		15.7		62.8		2026-03-30 08:45:05
327		19.0		52.2		2026-03-30 09:15:05
328		20.3		48.1		2026-03-30 09:45:05
329		21.7		44.4		2026-03-30 10:15:05
330		23.4		51.4		2026-03-30 10:45:05
